id,pred
2014_1112_1326,0.6653525146010126
2014_1112_1328,0.6266856209934402
2014_1112_1329,0.748793843093817
2014_1112_1332,0.6971117950006166
2014_1112_1338,0.7614373906002153
2014_1112_1344,0.8077524668959591
2014_1112_1361,0.6143102393597037
2014_1112_1372,0.8547429215485226
2014_1112_1386,0.7879830359407116
2014_1112_1387,0.6407563615215816
2014_1112_1390,0.7772944449609415
2014_1112_1393,0.5717202872861922
2014_1112_1397,0.802166824591761
2014_1112_1400,0.693923409089957
2014_1112_1409,0.848554124966977
2014_1112_1411,0.8952553652007846
2014_1112_1417,0.5967670708956085
2014_1112_1418,0.8684320579198077
2014_1112_1433,0.6340872025051886
2014_1112_1437,0.5381000449578197
2014_1112_1438,0.48983585404948493
2014_1112_1444,0.8734444511588815
2014_1112_1451,0.8981140814348191
2014_1112_1454,0.8826653771968316
2014_1112_1455,0.47427003074024954
2014_1112_1458,0.5052027100909245
2014_1112_1459,0.8784730376171818
2014_1112_1462,0.8252872988754142
2014_1113_1124,0.3488915209389204
2014_1113_1140,0.5018001410565753
2014_1113_1142,0.6784149710965162
2014_1113_1153,0.336940530120986
2014_1113_1157,0.7125478188152393
2014_1113_1160,0.42517121612435727
2014_1113_1163,0.40170500000901654
2014_1113_1166,0.2663026185770043
2014_1113_1173,0.5463482438544157
2014_1113_1174,0.6290110791280443
2014_1113_1181,0.2631845866884204
2014_1113_1184,0.6954718171545715
2014_1113_1196,0.22739960498735567
2014_1113_1203,0.4767733299509509
2014_1113_1211,0.449269814174879
2014_1113_1217,0.6124996783562264
2014_1113_1234,0.5339917787456192
2014_1113_1235,0.2663026185770043
2014_1113_1242,0.22914652627061383
2014_1113_1243,0.4552746798318139
2014_1113_1246,0.43014754780164355
2014_1113_1257,0.30773931846920455
2014_1113_1264,0.636393305573438
2014_1113_1269,0.3620886033579891
2014_1113_1272,0.4307907066277268
2014_1113_1273,0.6660440065683241
2014_1113_1276,0.2328675794574543
2014_1113_1277,0.2949001053345355
2014_1113_1291,0.698183930553334
2014_1113_1295,0.5999006147035694
2014_1113_1300,0.6807547232194259
2014_1113_1301,0.5717202872861922
2014_1113_1304,0.5319103656093555
2014_1113_1307,0.41062062742710714
2014_1113_1308,0.6290110791280443
2014_1113_1314,0.35711402653524527
2014_1113_1326,0.3597438682970986
2014_1113_1328,0.3217608921220648
2014_1113_1329,0.4572234400197277
2014_1113_1332,0.39409450423280656
2014_1113_1338,0.47423804789146606
2014_1113_1344,0.542833895439473
2014_1113_1361,0.3104002969468094
2014_1113_1372,0.6244736087070162
2014_1113_1386,0.5122712773596647
2014_1113_1387,0.33513137929751435
2014_1113_1390,0.49656340633631113
2014_1113_1393,0.2739164504474969
2014_1113_1397,0.5339917787456192
2014_1113_1400,0.3905052129111857
2014_1113_1409,0.61291697188646
2014_1113_1411,0.7072092416657669
2014_1113_1417,0.2949001053345355
2014_1113_1418,0.6510029405486027
2014_1113_1433,0.3287323907515258
2014_1113_1437,0.24768094138936303
2014_1113_1438,0.21342921469368104
2014_1113_1444,0.6610659132706836
2014_1113_1451,0.7135580826504039
2014_1113_1454,0.6800933835947213
2014_1113_1455,0.20314929747656008
2014_1113_1458,0.22393095721566125
2014_1113_1459,0.6713580546983973
2014_1113_1462,0.5717202872861922
2014_1124_1140,0.6527424262278959
2014_1124_1142,0.7974467724577408
2014_1124_1153,0.48674235307992775
2014_1124_1157,0.8222557445079546
2014_1124_1160,0.579893188595489
2014_1124_1163,0.5561494785951377
2014_1124_1166,0.403826087894281
2014_1124_1173,0.6920758242349537
2014_1124_1174,0.7598563084005353
2014_1124_1181,0.3999756541280113
2014_1124_1184,0.8099587349271401
2014_1124_1196,0.3545409534058671
2014_1124_1203,0.6297027035978332
2014_1124_1211,0.6035535607147571
2014_1124_1217,0.7468244360915554
2014_1124_1234,0.6813737910796299
2014_1124_1235,0.403826087894281
2014_1124_1242,0.3568135121412459
2014_1124_1243,0.609338974093547
2014_1124_1246,0.584837987766842
2014_1124_1257,0.45343673252020666
2014_1124_1264,0.7656051034037477
2014_1124_1269,0.5143972097115611
2014_1124_1272,0.5854748057309869
2014_1124_1273,0.7882254242588003
2014_1124_1276,0.36163512721075686
2014_1124_1277,0.4383681215595111
2014_1124_1291,0.8119269628151635
2014_1124_1295,0.736715430241681
2014_1124_1300,0.7991768494350854
2014_1124_1301,0.7135704501451305
2014_1124_1304,0.6795556282746144
2014_1124_1307,0.5652544055448465
2014_1124_1308,0.7598563084005353
2014_1124_1314,0.5089997720654954
2014_1124_1326,0.5118575804109943
2014_1124_1328,0.4695935723404806
2014_1124_1329,0.6112072496513615
2014_1124_1332,0.5482944498006193
2014_1124_1338,0.6273292208753731
2014_1124_1344,0.6890478759939924
2014_1124_1361,0.45652671635323305
2014_1124_1372,0.7562991470018083
2014_1124_1386,0.6621768620523073
2014_1124_1387,0.48471686005065384
2014_1124_1390,0.6479792670065251
2014_1124_1393,0.41315770745846114
2014_1124_1397,0.6813737910796299
2014_1124_1400,0.5445629749536798
2014_1124_1409,0.7471567905205874
2014_1124_1411,0.8184354924704879
2014_1124_1417,0.4383681215595111
2014_1124_1418,0.7768435493194186
2014_1124_1433,0.47751301857819906
2014_1124_1437,0.3805760503999135
2014_1124_1438,0.3361581362964883
2014_1124_1444,0.7844792814951813
2014_1124_1451,0.8229762258383029
2014_1124_1454,0.798688284150913
2014_1124_1455,0.3223897712676458
2014_1124_1458,0.35001153759985815
2014_1124_1459,0.792201839268644
2014_1124_1462,0.7135704501451305
2014_1140_1142,0.67684201693623
2014_1140_1153,0.3353337270575023
2014_1140_1157,0.7110707139326385
2014_1140_1160,0.42341234122115035
2014_1140_1163,0.3999756541280113
2014_1140_1166,0.26489809595419556
2014_1140_1173,0.5445629749536798
2014_1140_1174,0.6273292208753731
2014_1140_1181,0.2617906413228279
2014_1140_1184,0.6939446546277434
2014_1140_1196,0.22613702317249695
2014_1140_1203,0.4749773738046619
2014_1140_1211,0.447488854700437
2014_1140_1217,0.6107892833930381
2014_1140_1234,0.5321995188407587
2014_1140_1235,0.26489809595419556
2014_1140_1242,0.22787710590337862
2014_1140_1243,0.45348951735971776
2014_1140_1246,0.4283834282363499
2014_1140_1257,0.30620746096972595
2014_1140_1264,0.6347254795882097
2014_1140_1269,0.3604270637897964
2014_1140_1272,0.4290259352077114
2014_1140_1273,0.6644404722707112
2014_1140_1276,0.23158373819319167
2014_1140_1277,0.2934050708910011
2014_1140_1291,0.6966644367498802
2014_1140_1295,0.5981710921161955
2014_1140_1300,0.6791878015343815
2014_1140_1301,0.5699562735035051
2014_1140_1304,0.5301171446464584
2014_1140_1307,0.40887913011225474
2014_1140_1308,0.6273292208753731
2014_1140_1314,0.3554625941784917
2014_1140_1326,0.35808704843276695
2014_1140_1328,0.32019152124697503
2014_1140_1329,0.45543702504220196
2014_1140_1332,0.392376434679959
2014_1140_1338,0.4724430186691372
2014_1140_1344,0.541046414253124
2014_1140_1361,0.3088611034577412
2014_1140_1372,0.6227835160845608
2014_1140_1386,0.5104720616136436
2014_1140_1387,0.33352886396418313
2014_1140_1390,0.4947633948596192
2014_1140_1393,0.27248668493983397
2014_1140_1397,0.5321995188407587
2014_1140_1400,0.38879275034469263
2014_1140_1409,0.6112072496513615
2014_1140_1411,0.7057160337544686
2014_1140_1417,0.2934050708910011
2014_1140_1418,0.6493652052295074
2014_1140_1433,0.32714541801193076
2014_1140_1437,0.24634165685066156
2014_1140_1438,0.21222289344882428
2014_1140_1444,0.6594506976228333
2014_1140_1451,0.712084071474404
2014_1140_1454,0.678524748784509
2014_1140_1455,0.20198615878378468
2014_1140_1458,0.22268208337507123
2014_1140_1459,0.6697673853179753
2014_1140_1462,0.5699562735035051
2014_1142_1153,0.1941204563758333
2014_1142_1157,0.540236141322915
2014_1142_1160,0.25959445439461515
2014_1142_1163,0.24142860498225505
2014_1142_1166,0.14679528709947354
2014_1142_1173,0.3634154827479783
2014_1142_1174,0.4455862305447442
2014_1142_1181,0.14480036457898415
2014_1142_1184,0.5198220265830321
2014_1142_1196,0.12243719879657311
2014_1142_1203,0.3016462590887703
2014_1142_1211,0.27886098188201225
2014_1142_1217,0.42833062331254546
2014_1142_1234,0.35198620479976817
2014_1142_1235,0.14679528709947354
2014_1142_1242,0.12350668156347189
2014_1142_1243,0.2837617455317444
2014_1142_1246,0.26352125338809196
2014_1142_1257,0.1740478322274368
2014_1142_1264,0.4534469318806852
2014_1142_1269,0.21201740651698997
2014_1142_1272,0.2640307064100309
2014_1142_1273,0.48596602411156486
2014_1142_1276,0.1257922139808848
2014_1142_1277,0.16545326422512996
2014_1142_1291,0.523025607450616
2014_1142_1295,0.41545823317021435
2014_1142_1300,0.5026862745384856
2014_1142_1301,0.387549670684304
2014_1142_1304,0.35008127318246895
2014_1142_1307,0.24826306731260117
2014_1142_1308,0.4455862305447442
2014_1142_1314,0.20843093266910517
2014_1142_1326,0.21032406093632272
2014_1142_1328,0.18359349346396203
2014_1142_1329,0.2853609515170301
2014_1142_1332,0.235658590088216
2014_1142_1338,0.29950915545617496
2014_1142_1344,0.36014367986549756
2014_1142_1361,0.1758464466121309
2014_1142_1372,0.44079977369013945
2014_1142_1386,0.3323884449873019
2014_1142_1387,0.19285511273500744
2014_1142_1390,0.31859334576714615
2014_1142_1393,0.1516987564440706
2014_1142_1397,0.35198620479976817
2014_1142_1400,0.23295748771398062
2014_1142_1409,0.4287612772489362
2014_1142_1411,0.5337912108707356
2014_1142_1417,0.16545326422512996
2014_1142_1418,0.46927712699522184
2014_1142_1433,0.188402938314983
2014_1142_1437,0.1349928112004738
2014_1142_1438,0.11396403194459326
2014_1142_1444,0.480397734672967
2014_1142_1451,0.5414622893752233
2014_1142_1454,0.5019259454507332
2014_1142_1455,0.10781821031603367
2014_1142_1458,0.1203202609389783
2014_1142_1459,0.4919598416208375
2014_1142_1462,0.387549670684304
2014_1153_1157,0.8298760046348359
2014_1153_1160,0.5927578406948268
2014_1153_1163,0.5692010696506631
2014_1153_1166,0.41665868082675195
2014_1153_1173,0.7032630552512271
2014_1153_1174,0.7694015128297985
2014_1153_1181,0.4127706058226914
2014_1153_1184,0.817989495068006
2014_1153_1196,0.36677090053108485
2014_1153_1203,0.6419837563387438
2014_1153_1211,0.6161732415587579
2014_1153_1217,0.7567217886473615
2014_1153_1234,0.6927772373737338
2014_1153_1235,0.41665868082675195
2014_1153_1242,0.3690770264097606
2014_1153_1243,0.6218898657776144
2014_1153_1246,0.5976562782736344
2014_1153_1257,0.4666119350426945
2014_1153_1264,0.7749894700889929
2014_1153_1269,0.5276337584624519
2014_1153_1272,0.5982869396553414
2014_1153_1273,0.7969443470211803
2014_1153_1276,0.37396800548155584
2014_1153_1277,0.451467144920245
2014_1153_1291,0.8198930445080059
2014_1153_1295,0.7468740283822911
2014_1153_1300,0.8075549754644306
2014_1153_1301,0.7242878650788207
2014_1153_1304,0.6909946356386834
2014_1153_1307,0.5782413000499848
2014_1153_1308,0.7694015128297985
2014_1153_1314,0.5222468014038315
2014_1153_1326,0.5250994444354546
2014_1153_1328,0.48282352269161255
2014_1153_1329,0.6237351824610569
2014_1153_1332,0.5613948593846311
2014_1153_1338,0.6396439439287208
2014_1153_1344,0.7002974766212606
2014_1153_1361,0.46971454276078384
2014_1153_1372,0.7659421889632507
2014_1153_1386,0.6739385790426227
2014_1153_1387,0.4979728640278691
2014_1153_1390,0.6599814709312267
2014_1153_1393,0.42607490730911457
2014_1153_1397,0.6927772373737338
2014_1153_1400,0.5576843022852425
2014_1153_1409,0.757045377135332
2014_1153_1411,0.8261849130506104
2014_1153_1417,0.451467144920245
2014_1153_1418,0.785903792310951
2014_1153_1433,0.490759646394484
2014_1153_1437,0.39315704784254835
2014_1153_1438,0.34809594503718977
2014_1153_1444,0.7933119933304013
2014_1153_1451,0.8305719621171469
2014_1153_1454,0.8070818723637178
2014_1153_1455,0.334084699331741
2014_1153_1458,0.36217291111869376
2014_1153_1459,0.800798423530262
2014_1153_1462,0.7242878650788207
2014_1157_1160,0.22981240241786327
2014_1157_1163,0.21313071836708186
2014_1157_1166,0.12772181269584693
2014_1157_1173,0.3269827003978809
2014_1157_1174,0.40617179911605006
2014_1157_1181,0.12594783219745165
2014_1157_1184,0.47952055074726263
2014_1157_1196,0.10613493047428169
2014_1157_1203,0.26879121692183783
2014_1157_1211,0.24760776371857374
2014_1157_1217,0.3893705699693839
2014_1157_1234,0.31613021248152995
2014_1157_1235,0.12772181269584693
2014_1157_1242,0.10707938920064708
2014_1157_1243,0.25215132592845
2014_1157_1246,0.23343073022730754
2014_1157_1257,0.15206446887338698
2014_1157_1264,0.41385621966937836
2014_1157_1269,0.18632008859420413
2014_1157_1272,0.23390048588114598
2014_1157_1273,0.44585218602887866
2014_1157_1276,0.1090987676041123
2014_1157_1277,0.14436571029592515
2014_1157_1291,0.4827254492944073
2014_1157_1295,0.3768970961732463
2014_1157_1300,0.46243389183392347
2014_1157_1301,0.3500277672260226
2014_1157_1304,0.3143252055056647
2014_1157_1307,0.21939579913947815
2014_1157_1308,0.40617179911605006
2014_1157_1314,0.18306731910169205
2014_1157_1326,0.18478385368328754
2014_1157_1328,0.1606389432535954
2014_1157_1329,0.25363547001146336
2014_1157_1332,0.20785169767025302
2014_1157_1338,0.26679795708851006
2014_1157_1344,0.3238720233595276
2014_1157_1361,0.153678175558696
2014_1157_1372,0.4015021157433316
2014_1157_1386,0.2976119576676801
2014_1157_1387,0.1689822702699032
2014_1157_1390,0.2846448041362748
2014_1157_1393,0.13208679630532982
2014_1157_1397,0.31613021248152995
2014_1157_1400,0.20538367357819243
2014_1157_1409,0.3897887612578703
2014_1157_1411,0.49351982704905806
2014_1157_1417,0.14436571029592515
2014_1157_1418,0.4293901288484254
2014_1157_1433,0.16496857397071885
2014_1157_1437,0.11724213411949358
2014_1157_1438,0.09866310863072814
2014_1157_1444,0.44034978251113255
2014_1157_1451,0.5012343852637539
2014_1157_1454,0.46167792541492303
2014_1157_1455,0.09325558438283954
2014_1157_1458,0.10426636915060117
2014_1157_1459,0.45178609004974346
2014_1157_1462,0.3500277672260226
2014_1160_1163,0.4758224518567511
2014_1160_1166,0.32918288840247345
2014_1160_1173,0.6195189731769896
2014_1160_1174,0.696261241324718
2014_1160_1181,0.32565540037147445
2014_1160_1184,0.7553600770323381
2014_1160_1196,0.2846578886261866
2014_1160_1203,0.5519633680381526
2014_1160_1211,0.5244701606127897
2014_1160_1217,0.6812260630210587
2014_1160_1234,0.6077245457437808
2014_1160_1235,0.32918288840247345
2014_1160_1242,0.28668146002278805
2014_1160_1243,0.530511925796266
2014_1160_1246,0.505082598108916
2014_1160_1257,0.37539767040250793
2014_1160_1264,0.7029372608564193
2014_1160_1269,0.43420128411985925
2014_1160_1272,0.505738362921618
2014_1160_1273,0.7294683326409834
2014_1160_1276,0.290984127931885
2014_1160_1277,0.36120855117735196
2014_1160_1291,0.757724631054537
2014_1160_1295,0.6696563733951065
2014_1160_1300,0.7424654878562109
2014_1160_1301,0.6434692220322189
2014_1160_1304,0.6057293019164623
2014_1160_1307,0.4850494451004862
2014_1160_1308,0.696261241324718
2014_1160_1314,0.4289021000814981
2014_1160_1326,0.43170559977013645
2014_1160_1328,0.3907618579612151
2014_1160_1329,0.5324679326485064
2014_1160_1332,0.4679059345443748
2014_1160_1338,0.5494481233857115
2014_1160_1344,0.6161732415587579
2014_1160_1361,0.3783239580401967
2014_1160_1372,0.6921437254929652
2014_1160_1386,0.5867813152807028
2014_1160_1387,0.40528626047277405
2014_1160_1390,0.5714657015813441
2014_1160_1393,0.3377668822075688
2014_1160_1397,0.6077245457437808
2014_1160_1400,0.4641593759922359
2014_1160_1409,0.6816078185243236
2014_1160_1411,0.7655673118729611
2014_1160_1417,0.36120855117735196
2014_1160_1418,0.7160660849769062
2014_1160_1433,0.3983503077024313
2014_1160_1437,0.30801008778439376
2014_1160_1438,0.26839181243183674
2014_1160_1444,0.7250453796437367
2014_1160_1451,0.7710603714068295
2014_1160_1454,0.7418835150763666
2014_1160_1455,0.25632729667163967
2014_1160_1458,0.2806330931697276
2014_1160_1459,0.7341759406741238
2014_1160_1462,0.6434692220322189
2014_1163_1166,0.35089729629590904
2014_1163_1173,0.6420545549206735
2014_1163_1174,0.7163326948759342
2014_1163_1181,0.3472575737683403
2014_1163_1184,0.7728005636706772
2014_1163_1196,0.3047696122368122
2014_1163_1203,0.5757601918710381
2014_1163_1211,0.548532855075643
2014_1163_1217,0.7018656318478134
2014_1163_1234,0.6305420982686554
2014_1163_1235,0.35089729629590904
2014_1163_1242,0.3068748208318668
2014_1163_1243,0.554528570256973
2014_1163_1246,0.5292457708119312
2014_1163_1257,0.3983503077024313
2014_1163_1264,0.7227432277837519
2014_1163_1269,0.4581122836955358
2014_1163_1272,0.5298993181914949
2014_1163_1273,0.7481391939932462
2014_1163_1276,0.3113482766963427
2014_1163_1277,0.38382675843731495
2014_1163_1291,0.7750467493451114
2014_1163_1295,0.6907049302894143
2014_1163_1300,0.7605338089283132
2014_1163_1301,0.6653525146010126
2014_1163_1304,0.6285919840142631
2014_1163_1307,0.5092403536013662
2014_1163_1308,0.7163326948759342
2014_1163_1314,0.4527547953170311
2014_1163_1326,0.45558982918737034
2014_1163_1328,0.41403119365527685
2014_1163_1329,0.5564681718583615
2014_1163_1332,0.492058834712097
2014_1163_1338,0.5732752591597048
2014_1163_1344,0.6387914488188168
2014_1163_1361,0.401340549502722
2014_1163_1372,0.7123748692978098
2014_1163_1386,0.6100353763725032
2014_1163_1387,0.4288117395255099
2014_1163_1390,0.5949867524153352
2014_1163_1393,0.3597438682970986
2014_1163_1397,0.6305420982686554
2014_1163_1400,0.48829635751028655
2014_1163_1409,0.7022334740107313
2014_1163_1411,0.7824896594820325
2014_1163_1417,0.38382675843731495
2014_1163_1418,0.7353263034675415
2014_1163_1433,0.4217586999459657
2014_1163_1437,0.32901285234381517
2014_1163_1438,0.2878166937672051
2014_1163_1444,0.743914331873336
2014_1163_1451,0.7876961657445085
2014_1163_1454,0.7599794671898575
2014_1163_1455,0.27520746622201464
2014_1163_1458,0.3005799416211872
2014_1163_1459,0.7526320795043631
2014_1163_1462,0.6653525146010126
2014_1166_1173,0.7684162618038535
2014_1166_1174,0.8236739616216819
2014_1166_1181,0.49599547644791464
2014_1166_1184,0.8628647368980845
2014_1166_1196,0.447793523576026
2014_1166_1203,0.7151418822197291
2014_1166_1211,0.6920758242349537
2014_1166_1217,0.8132541503664744
2014_1166_1234,0.75944524628435
2014_1166_1235,0.4999999999979243
2014_1166_1242,0.45024686121577173
2014_1166_1243,0.6972174796923823
2014_1166_1246,0.6752909629447731
2014_1166_1257,0.5505155131684076
2014_1166_1264,0.8282403585491551
2014_1166_1269,0.6099620919389535
2014_1166_1272,0.6758659319290677
2014_1166_1273,0.8460316680395453
2014_1166_1276,0.45543702504220196
2014_1166_1277,0.5353808976011765
2014_1166_1291,0.8643767750092866
2014_1166_1295,0.8051054077959245
2014_1166_1300,0.8545454098527449
2014_1166_1301,0.7862279794243036
2014_1166_1304,0.7579142987662206
2014_1166_1307,0.6574752040808071
2014_1166_1308,0.8236739616216819
2014_1166_1314,0.6048108109935303
2014_1166_1326,0.6075409381176811
2014_1166_1328,0.5665458863437739
2014_1166_1329,0.6988731792106951
2014_1166_1332,0.641833288791298
2014_1166_1338,0.7130664973393173
2014_1166_1344,0.7658850591415127
2014_1166_1361,0.5535969835000687
2014_1166_1372,0.8208392209988449
2014_1166_1386,0.743179135946718
2014_1166_1387,0.5813691705922825
2014_1166_1390,0.7310028826148182
2014_1166_1393,0.5096541437687726
2014_1166_1397,0.75944524628435
2014_1166_1400,0.6383648727854099
2014_1166_1409,0.8135210744149507
2014_1166_1411,0.8693622522916118
2014_1166_1417,0.5353808976011765
2014_1166_1418,0.8371145864689759
2014_1166_1433,0.5743299324586522
2014_1166_1437,0.4756303763302049
2014_1166_1438,0.4277800809215604
2014_1166_1444,0.8431045390704145
2014_1166_1451,0.872827264294222
2014_1166_1454,0.8541669657722029
2014_1166_1455,0.412591414675304
2014_1166_1458,0.4428902206432316
2014_1166_1459,0.8491304273596194
2014_1166_1462,0.7862279794243036
2014_1173_1174,0.584688390847347
2014_1173_1181,0.2287454780624768
2014_1173_1184,0.6547308814621086
2014_1173_1196,0.19639501031468976
2014_1173_1203,0.4307233954122396
2014_1173_1211,0.403826087894281
2014_1173_1217,0.56756052063964
2014_1173_1234,0.48756517263394095
2014_1173_1235,0.23158373819319167
2014_1173_1242,0.1979647790910708
2014_1173_1243,0.4096753860131286
2014_1173_1246,0.3852848823791932
2014_1173_1257,0.26960328441129366
2014_1173_1264,0.5923810420731421
2014_1173_1269,0.32033402399185285
2014_1173_1272,0.38590638841185143
2014_1173_1273,0.6234974326449767
2014_1173_1276,0.20131171584641716
2014_1173_1277,0.2577627114517784
2014_1173_1291,0.6576272112814148
2014_1173_1295,0.5545629237857598
2014_1173_1300,0.6390666955531177
2014_1173_1301,0.5257139473220952
2014_1173_1304,0.4854761995649215
2014_1173_1307,0.3664847719976885
2014_1173_1308,0.584688390847347
2014_1173_1314,0.31564924447340714
2014_1173_1326,0.3181248337383653
2014_1173_1328,0.28259658719532266
2014_1173_1329,0.4115764369077557
2014_1173_1332,0.3506780673564698
2014_1173_1338,0.4282325713710675
2014_1173_1344,0.4964575203863625
2014_1173_1361,0.2720641031401827
2014_1173_1372,0.5799708139521715
2014_1173_1386,0.46584533133750305
2014_1173_1387,0.295047604632415
2014_1173_1390,0.45024686121577173
2014_1173_1393,0.23852763811759725
2014_1173_1397,0.48756517263394095
2014_1173_1400,0.3472575737683403
2014_1173_1409,0.5679920750395582
2014_1173_1411,0.6672873649958649
2014_1173_1417,0.2577627114517784
2014_1173_1418,0.607668874389123
2014_1173_1433,0.2890812008828427
2014_1173_1437,0.21467947280624355
2014_1173_1438,0.18387606957525904
2014_1173_1444,0.6182486313584403
2014_1173_1451,0.6741029521905658
2014_1173_1454,0.6383648727854099
2014_1173_1455,0.17470343610238548
2014_1173_1458,0.19328097967339697
2014_1173_1459,0.6291114998037792
2014_1173_1462,0.5257139473220952
2014_1174_1181,0.17401164708237793
2014_1174_1184,0.5739168916055264
2014_1174_1196,0.1479173586857092
2014_1174_1203,0.34956535908368525
2014_1174_1211,0.3248441444047123
2014_1174_1217,0.48247095359923153
2014_1174_1234,0.4032841818950299
2014_1174_1235,0.17632603837590644
2014_1174_1242,0.14917157639700518
2014_1174_1243,0.3301830186238821
2014_1174_1246,0.30805548510502045
2014_1174_1257,0.20772619432075956
2014_1174_1264,0.5079411652837528
2014_1174_1269,0.2508118446541827
2014_1174_1272,0.3086149562943248
2014_1174_1273,0.5405035142268256
2014_1174_1276,0.1518497648205368
2014_1174_1277,0.19786697718225466
2014_1174_1291,0.577053213905499
2014_1174_1295,0.46930722659303936
2014_1174_1300,0.5570666781724692
2014_1174_1301,0.44050733422750343
2014_1174_1304,0.4012735418187716
2014_1174_1307,0.29123840889386454
2014_1174_1308,0.4999999999979243
2014_1174_1314,0.24677464423669015
2014_1174_1326,0.24890652781744071
2014_1174_1328,0.21863002070765036
2014_1174_1329,0.33192260232311477
2014_1174_1332,0.27725677221292067
2014_1174_1338,0.3472575737683403
2014_1174_1344,0.4118748821100492
2014_1174_1361,0.20978444443272448
2014_1174_1372,0.49515106348171
2014_1174_1386,0.38251622955853204
2014_1174_1387,0.22916298220088427
2014_1174_1390,0.3677867986758805
2014_1174_1393,0.18200551185074032
2014_1174_1397,0.4032841818950299
2014_1174_1400,0.27424995123580054
2014_1174_1409,0.4829100591412343
2014_1174_1411,0.5875609842896878
2014_1174_1417,0.19786697718225466
2014_1174_1418,0.523850383709438
2014_1174_1433,0.22410534383154812
2014_1174_1437,0.1626017513831568
2014_1174_1438,0.13795806457355364
2014_1174_1444,0.5349606649423436
2014_1174_1451,0.5950185658880582
2014_1174_1454,0.5563161076530109
2014_1174_1455,0.1307091834835895
2014_1174_1458,0.14543287895472568
2014_1174_1459,0.5464549062912357
2014_1174_1462,0.44050733422750343
2014_1181_1184,0.8647491916855373
2014_1181_1196,0.45175770459057585
2014_1181_1203,0.7183937852017742
2014_1181_1211,0.6954789200112044
2014_1181_1217,0.815674702076531
2014_1181_1234,0.7623594515993705
2014_1181_1235,0.5040045235479345
2014_1181_1242,0.45421489630615797
2014_1181_1243,0.7005883350301718
2014_1181_1246,0.6787934653473109
2014_1181_1257,0.5544759568306994
2014_1181_1264,0.8305071465869025
2014_1181_1269,0.6137662295694892
2014_1181_1272,0.6793651771270809
2014_1181_1273,0.8481067168692336
2014_1181_1276,0.45941257672406577
2014_1181_1277,0.5393631127151891
2014_1181_1291,0.8662436728616871
2014_1181_1295,0.8076065941953916
2014_1181_1300,0.8565251763803708
2014_1181_1301,0.7889079102627794
2014_1181_1304,0.760841210189706
2014_1181_1307,0.6610734275361785
2014_1181_1308,0.8259883529152355
2014_1181_1314,0.6086329539964992
2014_1181_1326,0.6113536437832384
2014_1181_1328,0.5704752875872269
2014_1181_1329,0.7022334740107313
2014_1181_1332,0.6455072346033484
2014_1181_1338,0.7163326948759342
2014_1181_1344,0.7687450052594846
2014_1181_1361,0.5575520973353884
2014_1181_1372,0.8231828327135607
2014_1181_1386,0.7462245493058413
2014_1181_1387,0.5852625647026027
2014_1181_1390,0.7341410314480027
2014_1181_1393,0.5136565554556046
2014_1181_1397,0.7623594515993705
2014_1181_1400,0.6420545549206735
2014_1181_1409,0.8159389493690841
2014_1181_1411,0.8711707517531251
2014_1181_1417,0.5393631127151891
2014_1181_1418,0.8392869829745245
2014_1181_1433,0.5782413000499848
2014_1181_1437,0.47962694715864873
2014_1181_1438,0.43170559977013645
2014_1181_1444,0.845211819599732
2014_1181_1451,0.8745947148599623
2014_1181_1454,0.856151016179353
2014_1181_1455,0.41647899888863227
2014_1181_1458,0.44684611956423415
2014_1181_1459,0.851171060440709
2014_1181_1462,0.7889079102627794
2014_1184_1196,0.1141656031356848
2014_1184_1203,0.28520237462719744
2014_1184_1211,0.26319109025322374
2014_1184_1217,0.4090255616263274
2014_1184_1234,0.334111007229984
2014_1184_1235,0.1371352630999506
2014_1184_1242,0.1151723163599282
2014_1184_1243,0.26791877971620504
2014_1184_1246,0.24841640709609036
2014_1184_1257,0.16293690805600491
2014_1184_1264,0.4338690017285294
2014_1184_1269,0.19906676733696493
2014_1184_1272,0.24890652781744071
2014_1184_1273,0.4661816281545105
2014_1184_1276,0.11732426326915035
2014_1184_1277,0.1547881803980956
2014_1184_1291,0.5032094402018791
2014_1184_1295,0.3963311153532997
2014_1184_1300,0.4828605974385207
2014_1184_1301,0.368896558927689
2014_1184_1304,0.33225321438405286
2014_1184_1307,0.23375521858916348
2014_1184_1308,0.4260831083904131
2014_1184_1314,0.195644973181215
2014_1184_1326,0.19745093784366663
2014_1184_1328,0.1720000900768215
2014_1184_1329,0.26946229030085533
2014_1184_1332,0.22167011568113082
2014_1184_1338,0.2831345392134982
2014_1184_1344,0.34207289787972206
2014_1184_1361,0.16464358997969464
2014_1184_1372,0.4213469346707437
2014_1184_1386,0.3150246671037662
2014_1184_1387,0.18080638791100756
2014_1184_1390,0.3016246295202326
2014_1184_1393,0.1417696709413343
2014_1184_1397,0.334111007229984
2014_1184_1400,0.21908339138482014
2014_1184_1409,0.4094507077851275
2014_1184_1411,0.5140067116434347
2014_1184_1417,0.1547881803980956
2014_1184_1418,0.4495779264847458
2014_1184_1433,0.1765715167427403
2014_1184_1437,0.12599476858766212
2014_1184_1438,0.10619559457797978
2014_1184_1444,0.4606368872806854
2014_1184_1451,0.521711639074262
2014_1184_1454,0.48210118563491866
2014_1184_1455,0.10042122613433913
2014_1184_1458,0.1121734002574245
2014_1184_1459,0.47215556555452554
